episode,reward,critic_loss,actor_loss,alpha
39,22.998609166666665,105.69674975077311,-28.735392252604168,0.15968579053878784
40,32.76931666666667,111.52782185872395,-29.167094930013022,0.15967141091823578
41,15.596882500000001,103.53089090983073,-29.95762627919515,0.15965701639652252
42,6.461229999999999,108.78093185424805,-30.247271410624187,0.15964260697364807
43,18.9052,127.81614990234375,-30.875109163920083,0.15962819755077362
44,17.596928484848483,116.85511983235678,-31.43386058807373,0.15961378812789917
45,15.411169999999998,117.49225311279297,-32.198042488098146,0.15959936380386353
46,27.907859999999996,112.18119201660156,-32.67313054402669,0.15958493947982788
47,43.82775000000001,124.91963755289713,-33.50781796773275,0.15957054495811462
48,58.77156666666666,133.29620590209962,-34.46375617980957,0.15955615043640137
49,8.807767857142858,140.3655227661133,-35.30324796040853,0.1595417559146881
50,149.40550000000002,135.42157440185548,-35.21309967041016,0.15952736139297485
51,3.520016666666666,137.22852121988933,-35.4710667292277,0.1595129668712616
52,89.57182285714286,126.62573369344075,-36.036231486002606,0.15949858725070953
53,60.74289999999999,139.9967020670573,-36.554961649576825,0.15948419272899628
54,59.376574999999995,149.94682439168295,-37.099442672729495,0.1594698131084442
55,125.72030833333335,149.842263285319,-37.538873036702476,0.15945541858673096
56,21.232250000000004,139.62637023925782,-37.907586415608726,0.1594410091638565
57,101.42860000000002,158.82696024576822,-39.39188143412272,0.15942658483982086
58,174.89138333333332,159.82737375895184,-39.358524831136066,0.15941211581230164
59,165.14201666666668,159.00059204101564,-39.57650896708171,0.1593976765871048
60,60.966199999999986,171.46717885335286,-40.3599183400472,0.15938323736190796
61,24.420783333333333,169.09672317504882,-40.5287675221761,0.15936881303787231
62,26.668278333333337,173.45526657104492,-40.52848739624024,0.15935441851615906
63,157.8825,166.51252136230468,-41.36030387878418,0.1593400239944458
64,81.6823,174.00472106933594,-42.381476084391274,0.15932559967041016
65,248.97215333333327,180.8509666442871,-42.81330401102702,0.1593111902475357
66,276.3573999999999,181.37493311564128,-43.05679435729981,0.15929679572582245
67,68.28495,185.39580154418945,-43.39795608520508,0.1592824012041092
68,68.60637500000001,193.38801981608074,-44.11528205871582,0.15926800668239594
69,69.2404,207.61731567382813,-43.43830210367839,0.15925364196300507
70,9.249700000000002,185.9346445719401,-44.559686024983726,0.1592392921447754
71,65.90495,206.3603192647298,-45.19870719909668,0.15922491252422333
72,161.30208809523808,182.27932535807292,-45.410056559244794,0.15921054780483246
73,167.87371666666664,213.98272857666015,-45.4810972849528,0.15919621288776398
74,4.7962,193.40708923339844,-46.35354181925456,0.1591818928718567
75,178.12888,195.2090276082357,-46.073988342285155,0.15916754305362701
76,2.120366666666667,197.706418355306,-47.254795201619466,0.15915320813655853
77,31.638665000000003,217.3433354695638,-46.77467664082845,0.15913885831832886
78,181.26009999999997,228.63327331542968,-47.25107243855794,0.15912452340126038
79,8.310050000000002,203.36871744791668,-47.76541646321615,0.1591102033853531
80,781.4521642857143,205.71158192952473,-48.06987940470378,0.1590958833694458
81,141.74745,236.57227121988933,-48.25292460123698,0.1590815633535385
82,33.347049999999996,218.49266408284504,-49.623500951131184,0.15906724333763123
83,218.61100000000002,227.7430419921875,-49.152730814615886,0.15905292332172394
84,108.05668571428572,213.4592753092448,-49.70084597269694,0.15903861820697784
85,123.38198333333335,224.75771891276042,-49.36860389709473,0.15902429819107056
86,14.076704999999999,215.76695454915364,-51.00670077006022,0.15900999307632446
87,251.54484303030299,222.72077077229818,-51.11352043151855,0.15899567306041718
88,67.60530000000001,234.153098042806,-51.26017456054687,0.15898138284683228
89,48.32494000000001,265.14752095540365,-51.540574645996095,0.15896709263324738
90,192.85225000000003,225.56834971110027,-51.262777709960936,0.15895280241966248
91,133.50385,241.58849232991537,-52.1087708791097,0.15893852710723877
92,24.232050000000005,239.01988728841147,-52.023037846883135,0.15892423689365387
93,300.3313666666668,242.75527801513672,-52.80030784606934,0.15890993177890778
94,214.78737499999997,259.6049962361654,-53.082018788655596,0.15889562666416168
95,266.31449000000003,254.01032206217448,-53.20201784769694,0.15888133645057678
96,204.9081,270.29966227213544,-53.668754704793294,0.1588670313358307
97,122.15610000000002,243.56649119059244,-54.02001698811849,0.1588527113199234
98,73.51165000000002,269.68973439534506,-54.84961471557617,0.15883837640285492
99,26.749200000000002,266.31299794514973,-55.73036181131999,0.15882404148578644
100,37.46456666666668,267.17325388590496,-55.49065030415853,0.15880972146987915
101,113.00623333333333,321.42315673828125,-56.262475204467776,0.15879540145397186
102,34.244899999999994,298.0378921508789,-56.87954521179199,0.15878111124038696
103,102.92705000000002,314.1952290852865,-56.33076655069987,0.15876682102680206
104,130.52443000000002,283.45024058024086,-57.44279963175456,0.15875253081321716
105,256.80708,292.75984853108724,-57.60835940043132,0.15873827040195465
106,48.74315000000001,287.2660161336263,-57.958927663167316,0.15872399508953094
107,74.11273333333332,283.6667734781901,-58.58814646402995,0.15870973467826843
108,118.47144999999998,303.224929300944,-58.668051401774086,0.15869544446468353
109,54.855700000000006,300.8345469156901,-59.43299471537272,0.15868116915225983
110,54.64865,306.8576395670573,-59.65132497151693,0.15866690874099731
111,74.16891,309.4732676188151,-59.70310656229655,0.15865261852741241
112,56.84623333333334,316.9813181559245,-59.47702204386393,0.15863832831382751
113,120.42443999999998,330.76733754475913,-60.471150970458986,0.15862402319908142
114,119.05203333333333,332.50184427897136,-60.93567365010579,0.15860974788665771
115,99.86022857142856,329.85914408365886,-60.56877517700195,0.15859545767307281
116,10.64380833333334,318.4610555013021,-60.76427103678385,0.15858116745948792
117,22.323399999999996,310.5470499674479,-60.93019078572591,0.1585668921470642
118,24.07277833333333,325.6777374267578,-61.49852231343587,0.1585526019334793
119,57.5595,323.7418696085612,-61.42614949544271,0.1585383117198944
120,85.22063333333334,328.6265431722005,-62.59505666097005,0.1585240364074707
121,16.117558333333335,341.65867106119794,-62.65426762898763,0.1585097461938858
122,192.98409999999998,342.25056813557944,-62.796169662475585,0.1584954708814621
123,222.32163333333332,353.8401153564453,-62.596291859944664,0.1584811806678772
124,45.70465,343.12962137858074,-62.62192408243815,0.1584668904542923
125,170.66966454545454,332.0303924560547,-63.95097147623698,0.1584526151418686
126,37.365916666666664,338.5430313110352,-62.651007080078124,0.15843833982944489
127,54.890699999999995,348.6278015136719,-63.417310587565105,0.15842407941818237
128,20.570749999999997,371.9242630004883,-63.416130193074544,0.15840981900691986
129,209.8651175,364.67775472005206,-63.93985595703125,0.15839555859565735
130,51.989450000000005,331.8246337890625,-64.12226295471191,0.15838129818439484
131,13.162014102564104,374.7010279337565,-63.8658135732015,0.15836705267429352
132,18.542900000000003,331.3026112874349,-64.2193822224935,0.158352792263031
133,2.7231,395.8519816080729,-65.05160675048828,0.1583385467529297
134,48.385600000000004,351.88436838785805,-65.07308820088704,0.15832427144050598
135,30.61485,364.6540339152018,-64.55298220316568,0.15831001102924347
136,52.900499999999994,376.6035441080729,-65.66868133544922,0.15829576551914215
137,57.854719999999986,371.61147155761716,-65.8147689819336,0.15828152000904083
138,313.6134166666667,390.66301778157555,-65.63632494608561,0.15826727449893951
139,277.11907500000007,352.8273101806641,-65.3906613667806,0.1582530289888382
140,65.36934999999998,377.2659444173177,-66.00849215189616,0.15823878347873688
141,96.06914000000002,374.121137491862,-66.03323109944661,0.15822453796863556
142,108.11143999999997,401.5982716878255,-66.7256654103597,0.15821030735969543
143,35.986478571428556,381.37280527750653,-66.21323000590006,0.1581960767507553
144,162.677725,377.55944875081383,-66.34380683898925,0.15818184614181519
145,302.27955714285713,386.44712422688804,-66.78413988749186,0.15816758573055267
146,7.765649999999999,349.61415405273436,-66.97078348795573,0.15815331041812897
147,33.78267666666666,379.96165873209634,-67.3037821451823,0.15813905000686646
148,268.9841249999999,390.126953125,-66.82749048868816,0.15812477469444275
149,158.94544999999997,387.0570256551107,-67.49340693155925,0.15811049938201904
150,68.2332,371.2359369913737,-68.41764500935872,0.15809619426727295
151,232.74324871794877,383.8379740397135,-67.41385854085287,0.15808190405368805
152,86.12325000000001,383.81565653483074,-67.64808438618978,0.15806756913661957
153,34.9746,350.95936228434243,-67.55846150716145,0.15805324912071228
154,141.88085500000003,407.4598663330078,-67.37915204366048,0.1580389440059662
155,25.65608333333333,400.30956675211587,-68.12339719136556,0.1580246239900589
156,18.821166666666667,374.4973907470703,-68.41624615987142,0.15801028907299042
157,225.6185,388.9777079264323,-68.24692217508952,0.15799595415592194
158,146.41549999999998,395.897617594401,-68.9016830444336,0.15798161923885345
159,30.873549999999998,387.6513147989909,-68.92527364095052,0.15796728432178497
160,2.384066666666667,431.5490315755208,-69.02810160319011,0.15795297920703888
161,50.98157692307692,395.055820719401,-69.45179621378581,0.1579386591911316
162,95.03399333333334,428.80621236165365,-69.0316640218099,0.1579243540763855
163,126.861475,410.8255132039388,-69.57983856201172,0.1579100489616394
164,284.3897,405.56775716145836,-69.50130259195963,0.1578957587480545
165,24.043324999999996,439.02434590657555,-70.10739008585612,0.157881498336792
166,36.83458333333332,414.8143341064453,-69.6550183614095,0.1578672081232071
167,16.962408333333332,416.17352396647135,-68.724658203125,0.1578529328107834
168,90.00911428571428,419.9827158610026,-70.42207412719726,0.1578386425971985
169,203.0222,459.4147084554036,-70.11284027099609,0.15782436728477478
170,36.17690000000001,420.7982645670573,-69.31387379964193,0.15781009197235107
171,34.0447,426.5074717203776,-70.21411666870117,0.15779583156108856
172,69.93994999999998,427.98119099934894,-70.79153035481771,0.15778157114982605
173,15.734483333333335,433.0823699951172,-70.27244237263997,0.15776732563972473
174,187.46046666666663,427.79884948730466,-71.87630894978841,0.1577530950307846
175,160.27272857142856,462.2205800374349,-71.3535036722819,0.15773886442184448
176,56.552699999999994,430.8120086669922,-71.03449274698893,0.15772460401058197
177,2.0652666666666666,457.3198608398437,-71.21013539632162,0.15771037340164185
178,102.83855000000004,443.0169342041016,-71.49930191040039,0.15769614279270172
179,26.663766666666664,440.45689188639324,-71.69513626098633,0.1576819121837616
180,20.97732166666667,448.5213592529297,-71.97135874430339,0.15766768157482147
181,7.510716666666669,427.59910786946614,-72.09579467773438,0.15765345096588135
182,151.90451999999996,448.5705993652344,-72.09931335449218,0.15763923525810242
183,145.30899999999994,469.9018585205078,-72.4564608256022,0.1576249897480011
184,61.3181,449.301117960612,-72.50293477376302,0.15761074423789978
185,13.5708,435.53746032714844,-72.24483642578124,0.15759649872779846
186,8.873786666666668,472.4597127278646,-72.16409174601237,0.15758229792118073
187,38.85225714285715,454.3176239013672,-72.2871317545573,0.15756811201572418
188,13.486520833333335,427.0590342203776,-73.087841796875,0.15755392611026764
189,182.02475,482.8107411702474,-72.96828969319661,0.15753969550132751
190,81.794475,473.41245930989584,-72.74309819539388,0.15752547979354858
191,60.991558333333344,485.27448221842445,-73.4600123087565,0.15751127898693085
192,172.51012999999998,441.5316925048828,-72.78687184651693,0.15749706327915192
193,88.793,465.13536071777344,-73.65036570231119,0.15748284757137299
194,51.22154999999999,469.2114542643229,-73.40117950439453,0.15746863186359406
195,11.883062500000003,434.92627868652346,-73.18059997558593,0.15745443105697632
196,47.52420000000001,460.9615539550781,-74.25492630004882,0.1574402153491974
197,78.70895666666667,457.59559834798176,-73.62569656372071,0.15742598474025726
198,82.14304999999997,470.5069091796875,-73.83928527832032,0.15741176903247833
199,65.37314,484.66920369466146,-74.05795084635416,0.1573975384235382
200,3.1763666666666666,485.90044759114585,-74.31445948282878,0.15738332271575928
201,28.69335,477.2318481445312,-73.6821797688802,0.15736910700798035
202,87.61187000000001,477.9305735270182,-73.75255737304687,0.15735486149787903
203,122.94298809523806,498.28037312825523,-74.44708862304688,0.1573406308889389
204,63.35575000000001,479.00929361979166,-74.02370986938476,0.15732638537883759
205,64.79787499999999,454.9999745686849,-74.37162679036459,0.15731216967105865
206,225.09389999999993,505.62879638671876,-74.48728790283204,0.15729796886444092
207,102.10789999999999,503.2040761311849,-74.44108963012695,0.157283753156662
208,56.94004999999999,489.5399556477865,-74.24068984985351,0.15726955235004425
209,144.8466269230769,520.8242126464844,-73.883203125,0.1572553664445877
210,158.15628333333333,494.58802998860676,-74.21300252278645,0.15724118053913116
211,37.78606666666666,485.5318277994792,-74.34158757527669,0.15722697973251343
212,42.54379999999999,443.87640279134115,-74.54630635579427,0.15721280872821808
213,21.147100000000002,521.3844421386718,-74.84992853800456,0.15719865262508392
214,7.655416666666668,487.9079935709635,-73.76778971354166,0.15718448162078857
215,276.2617445454545,471.58119506835936,-75.46535059611003,0.15717029571533203
216,310.01579909090907,476.0941518147786,-74.99907582600912,0.15715613961219788
217,138.74334999999996,467.29136454264324,-75.10203272501627,0.15714195370674133
218,215.73097499999997,510.49140116373695,-73.85022633870443,0.1571277529001236
219,148.6404,499.3880940755208,-74.71018676757812,0.15711355209350586
220,52.44494999999999,488.3420125325521,-75.30395762125652,0.15709936618804932
221,61.505799999999994,511.6183298746745,-75.08298034667969,0.15708516538143158
222,133.09128333333334,495.11668599446614,-75.49226735432943,0.15707096457481384
223,227.8575166666667,467.4807118733724,-75.62486419677734,0.1570567786693573
224,85.81429999999999,471.4114624023438,-75.51666997273763,0.15704259276390076
225,51.08277333333333,494.67015482584634,-75.35643641153972,0.15702839195728302
226,18.087933333333332,540.7362477620443,-75.246031443278,0.15701420605182648
227,185.64069999999998,532.5617095947266,-75.69411799112956,0.15700002014636993
228,68.71078,508.8090057373047,-74.86044692993164,0.1569858342409134
229,114.88546999999998,457.9966593424479,-75.66753209431967,0.15697166323661804
230,920.7495653846156,468.7991139729818,-75.78532180786132,0.15695752203464508
231,38.8515,504.09678955078124,-75.80558369954427,0.15694338083267212
232,80.45904999999998,527.5283518473308,-75.80959523518881,0.15692922472953796
233,174.85242000000002,521.6974395751953,-76.02708460489909,0.1569150984287262
234,33.55174999999999,511.6415720621745,-75.41428349812826,0.15690095722675323
235,130.58415,535.2659545898438,-75.40918858846028,0.15688680112361908
236,49.22838,506.6622009277344,-75.3445826212565,0.15687263011932373
237,2.998830952380952,529.278842163086,-75.50968271891276,0.15685848891735077
238,42.25073000000001,510.96417439778645,-76.62136942545573,0.1568443328142166
239,49.87400000000001,487.9923868815104,-76.25315628051757,0.15683017671108246
240,235.90504666666664,475.1412312825521,-76.17351938883463,0.15681606531143188
241,43.865901538461536,503.28106079101565,-75.90134073893229,0.1568019688129425
242,185.62372499999998,514.3131724039714,-75.83722457885742,0.15678787231445312
243,48.92712500000002,521.0376820882161,-76.78288396199544,0.15677379071712494
244,10.91817777777778,511.2625040690104,-75.68057123819987,0.15675972402095795
245,64.84362499999999,528.2293385823567,-76.44574890136718,0.15674564242362976
246,240.668,515.5741475423177,-76.94849548339843,0.15673156082630157
247,61.127204761904764,491.76475219726564,-76.86645177205403,0.15671749413013458
248,46.4552,485.5104268391927,-77.28632532755533,0.1567033976316452
249,124.2005,507.61656595865884,-76.3025754292806,0.15668927133083344
250,37.07884166666666,553.6936614990234,-75.81250534057617,0.15667514503002167
251,23.091508333333334,518.1507059733073,-76.8425801595052,0.1566610485315323
252,52.0279,504.2898691813151,-76.42007166544596,0.1566469520330429
253,142.4623,508.84191080729164,-76.82753524780273,0.15663285553455353
254,111.89898333333335,532.5860046386719,-76.91782353719076,0.15661877393722534
255,72.30160000000001,516.9467539469401,-76.34437484741211,0.15660469233989716
256,45.56396666666667,499.65967814127606,-77.69467035929362,0.15659061074256897
257,68.0799125,520.7716369628906,-76.69127553304037,0.1565765142440796
258,16.628755357142857,488.4304718017578,-76.9274513244629,0.1565624177455902
259,133.67340000000002,514.944276936849,-77.1392214457194,0.15654830634593964
260,58.62826,512.55322265625,-77.4105931599935,0.15653422474861145
261,59.84272,493.7449981689453,-77.46915715535482,0.15652012825012207
262,281.2306,522.798139444987,-77.47736333211263,0.15650604665279388
263,40.57229999999999,515.2737833658854,-77.16939086914063,0.1564919650554657
264,65.79485000000001,504.08672587076825,-77.73085021972656,0.15647783875465393
265,64.404375,513.3976542154948,-77.63998514811198,0.15646372735500336
266,126.076875,517.6235463460287,-77.51818974812825,0.1564495861530304
267,241.42790999999997,528.7368255615235,-77.53743158976236,0.15643545985221863
268,85.13963333333334,591.9176879882813,-76.6889424641927,0.15642133355140686
269,123.37569999999998,513.7281463623046,-77.85866470336914,0.1564071923494339
270,180.89091714285715,528.8450978597006,-78.0751958211263,0.15639305114746094
271,121.698825,539.1903452555339,-77.20157470703126,0.15637893974781036
272,202.80684999999997,537.7471160888672,-77.6299222310384,0.1563647985458374
273,143.6376,544.8092193603516,-76.89176712036132,0.15635068714618683
274,45.633841666666655,511.5928649902344,-78.0421864827474,0.15633656084537506
275,8.89211,496.2949666341146,-78.13573455810547,0.15632246434688568
276,88.02384285714284,557.3372029622395,-77.59268468221029,0.1563083529472351
277,91.1568,551.4124318440755,-78.46138127644856,0.15629428625106812
278,5.67225,591.5737426757812,-78.55819651285807,0.15628020465373993
279,105.61070000000002,497.5742940266927,-78.29781570434571,0.15626613795757294
280,111.5439,521.1099884033204,-78.1769790649414,0.15625205636024475
281,171.52795,574.8356730143229,-77.7918690999349,0.15623795986175537
282,80.66981666666668,533.8772542317708,-78.47840270996093,0.1562238335609436
283,41.6401,515.4191925048829,-77.84933700561524,0.15620972216129303
284,113.50809999999998,492.74395446777345,-77.74269638061523,0.15619558095932007
285,93.19173333333333,558.8452524820964,-77.86601791381835,0.1561814844608307
286,36.3443,505.77617899576825,-77.77820460001628,0.15616737306118011
287,151.4829499999999,530.5304158528646,-78.35689493815104,0.15615326166152954
288,95.54844358974358,540.0130584716796,-78.08896611531576,0.15613918006420135
289,224.71623333333332,546.16171875,-77.22999827067058,0.15612511336803436
290,82.38796250000001,538.3445037841797,-77.73655624389649,0.15611103177070618
291,238.39589333333328,520.1193440755209,-78.12249170939127,0.15609696507453918
292,35.44627087912088,538.966694132487,-78.66754150390625,0.1560828983783722
293,106.78825119047619,498.85605875651044,-78.1545794169108,0.1560688614845276
294,152.78251060606064,510.78066101074216,-78.38908182779947,0.1560547947883606
295,188.9264,529.6769175211589,-78.560950978597,0.1560407429933548
296,156.5974333333333,520.8566935221354,-78.32244491577148,0.1560266762971878
297,6.589999999999999,532.5301340738932,-78.75005544026693,0.1560126394033432
298,71.69054,526.5253896077473,-77.74101257324219,0.1559986025094986
299,93.37470000000003,542.6121154785156,-78.16044336954752,0.155984565615654
300,96.3536,546.9234181722005,-77.58109639485677,0.1559705287218094
301,58.13842000000001,524.5349049886067,-77.88501917521158,0.1559564769268036
302,141.6829,566.788139851888,-78.09781417846679,0.15594245493412018
303,13.240299999999994,538.7705881754557,-78.34996821085612,0.15592841804027557
304,311.27046666666666,536.3337748209635,-77.28537089029948,0.15591439604759216
305,84.19148333333334,533.0967976888021,-78.41237233479818,0.15590035915374756
306,21.325,511.5011840820313,-78.74780680338542,0.15588633716106415
307,243.71041666666665,522.8122589111329,-78.43749262491862,0.15587228536605835
308,184.79706000000002,543.8350819905598,-78.15008239746093,0.15585820376873016
309,89.97810384615386,516.2670633951823,-78.68931376139322,0.15584412217140198
310,61.49414666666666,545.9968241373698,-78.31415735880533,0.15583005547523499
311,112.51529999999998,541.788633219401,-79.27593129475912,0.15581601858139038
312,16.60849,494.6282114664713,-78.22707010904948,0.15580196678638458
313,33.06544285714286,544.3716094970703,-79.03772557576498,0.15578791499137878
314,189.93054333333333,528.2284708658855,-78.99789174397786,0.1557738333940506
315,109.45933333333333,532.7724446614583,-78.79843597412109,0.15575973689556122
316,157.3670733333333,543.3114329020183,-78.7258539835612,0.15574568510055542
317,33.342040000000004,567.8831359863282,-78.6693483988444,0.15573164820671082
318,145.1234125,580.6426951090494,-78.5046625773112,0.1557176113128662
319,61.40816,536.0250671386718,-78.62493565877278,0.1557035595178604
320,64.82211428571429,537.2961191813151,-78.1901969909668,0.1556895226240158
321,51.565699999999985,538.9609090169271,-78.41931889851888,0.1556754857301712
322,112.30129999999998,550.9662638346355,-77.56464080810547,0.155661478638649
323,91.88127333333334,554.5881764729818,-78.32572428385417,0.15564747154712677
324,60.27884999999999,563.3415273030599,-78.63279571533204,0.15563346445560455
325,176.2425725,546.3871826171875,-78.83275909423828,0.15561947226524353
326,335.29430641025647,553.9100677490235,-77.94750137329102,0.1556054651737213
327,44.54280000000001,533.0298095703125,-78.42720438639323,0.1555914580821991
328,99.13262,569.1591746012369,-78.66916376749674,0.15557743608951569
329,19.052525000000006,566.6283986409505,-77.80563100179036,0.15556342899799347
330,214.77259999999998,544.6406575520833,-77.78307215372722,0.15554945170879364
331,3.8015999999999996,533.1986195882162,-78.61229197184245,0.1555354744195938
332,22.51910833333333,578.5886006673177,-78.18888397216797,0.1555214822292328
333,54.894300000000015,537.1334157307942,-77.44945856730143,0.15550744533538818
334,63.98813333333333,481.2957336425781,-78.05905456542969,0.15549342334270477
335,56.92125,552.3890014648438,-78.17958424886068,0.15547941625118256
336,102.51773333333333,522.3440490722656,-78.46605707804362,0.15546540915966034
337,66.19905,583.0163045247396,-78.81439590454102,0.15545138716697693
338,106.26257500000001,527.0024648030599,-78.31373519897461,0.1554373800754547
339,26.2265,539.1332356770833,-77.8695551554362,0.1554233878850937
340,107.93730000000001,531.2065643310547,-78.48070526123047,0.15540941059589386
341,172.2601638095238,534.2524912516276,-78.16661427815755,0.15539541840553284
342,47.8005,565.850889078776,-78.44928741455078,0.15538141131401062
343,77.5831,543.8159149169921,-78.27468363444011,0.1553674191236496
344,93.22431428571427,550.3209462483724,-78.42794570922851,0.15535341203212738
345,47.26235,531.5970682779948,-78.0897341410319,0.15533940494060516
346,56.18647833333335,556.1194101969401,-77.95966924031576,0.15532541275024414
347,66.4004690909091,497.4860565185547,-78.63797022501628,0.1553114354610443
348,84.74635000000002,525.1545481363933,-77.84988454182943,0.15529745817184448
349,94.6371,567.8168863932292,-78.20999018351237,0.15528348088264465
350,131.23539545454548,,,0.15526951849460602
351,56.639875,,,0.1552555412054062
352,52.25865333333334,,,0.15524156391620636
353,150.51151666666667,,,0.15522757172584534
354,100.8088166666667,,,0.15521357953548431
355,38.05866666666667,,,0.15519960224628448
356,190.38742500000004,,,0.15518565475940704
357,42.28175000000002,,,0.1551716923713684
358,73.00293666666667,,,0.15515774488449097
359,86.6709,,,0.15514381229877472
360,122.09279999999998,,,0.15512984991073608
361,183.78825000000006,,,0.15511590242385864
362,26.390000000000008,,,0.15510191023349762
363,147.690275,,,0.15508796274662018
364,84.27292500000001,,,0.15507398545742035
365,217.32215,,,0.15506000816822052
366,85.16273333333334,,,0.1550460308790207
367,207.23004969696967,,,0.15503205358982086
368,58.81286363636366,,,0.15501809120178223
369,19.779849999999996,,,0.1550040990114212
370,35.644175000000004,,,0.15499013662338257
371,35.04454166666666,,,0.15497618913650513
372,396.8176000000001,,,0.1549622118473053
373,18.6257,,,0.15494823455810547
374,25.2329,,,0.15493425726890564
375,122.4606,,,0.15492026507854462
376,99.70606666666667,,,0.1549062877893448
377,131.82895000000002,,,0.15489231050014496
378,26.00752555555556,,,0.15487834811210632
379,2.6450833333333335,,,0.15486440062522888
380,260.8391563636364,,,0.15485045313835144
381,205.84733333333332,,,0.1548364907503128
382,76.44308333333335,,,0.15482252836227417
383,215.69588333333334,,,0.15480858087539673
384,76.98519999999999,,,0.1547946333885193
385,145.6549,,,0.15478070080280304
386,48.03045,,,0.1547667682170868
387,6.636925,,,0.15475285053253174
388,36.78436666666667,,,0.15473896265029907
389,220.6269,,,0.1547250747680664
390,73.29137333333334,,,0.15471117198467255
391,62.74832500000001,,,0.1546972692012787
392,11.518208333333336,,,0.15468336641788483
393,187.6426,,,0.15466947853565216
394,131.00952142857142,,,0.1546555757522583
395,107.75218333333332,,,0.15464167296886444
396,15.7308,,,0.15462777018547058
397,8.315100000000001,,,0.15461388230323792
398,6.580400000000002,,,0.15459997951984406
399,155.6772875,,,0.15458610653877258
